title,area_max_building_height_m,area_avg_building_height_m,area_total_building_area_m2,max_tree_height,canopy_cover,area_max_tree_height,area_avg_tree_height,area_canopy_cover,area_tree_count,area_greenspace_m2,area_private_gardens_m2
905 4,2.8,2.5,60,12.13,115.56,24.02,11.54,23314.4,291,31175.8645504553,0
905 5,5.6,3.1,2681,23.59,325.19,24.8,12.99,18815.1,268,17201.6328381817,7101.13101640567
905 6,2.3,2.07,60,20.2,393.19,22.51,13.33,28551.4,452,32272.3829852975,492.867233174147
905 7,6.1,3.7,2741,15.54,400,17.87,11.5,17188.5,278,21795.2376269812,7176.24740342178
905 9,6.7,4.02,3364,0,0,24.02,10.71,11933,194,10518.8418921905,6928.73795739124
906 1,7.6,5.02,6383,17.75,62.19,17.75,8.92,6870.9,127,4297.95889129618,4826.22084081957
906 10,7.8,4.16,5158,9.38,135.94,21.82,10.47,9222.5,140,5400.99458462555,6184.77792907681
906 11,20.7,6.22,9987,9.42,85.81,16.91,8.37,2810.8,61,1181.9738458342,2423.45444539629
906 12,6.6,4.2,5183,0,0,19.15,10.78,8851.4,157,5143.23502976834,4835.15202234231
906 2,6.6,4,183,16.54,325.56,19.98,13.58,9314.6,102,1853.13329490327,563.610938357923
906 3,12.6,5.87,8789,0,0,16.91,8.32,3079.8,68,3533.88538133667,3293.22816744302
906 4,6.6,3.97,1195,17.99,357.31,21.46,12.43,22846.1,331,26371.7858195514,3285.60397286106
906 5,8.8,4.87,5623,17.85,123.06,17.85,7.99,6376.7,140,2505.60877762597,8544.29174295474
906 6,2.5,1.88,202,14.9,388.12,21.18,12.17,18487.1,298,23036.9070211556,1041.90844478441
906 7,8.5,3.93,2416,16.47,400,16.54,10.37,10835,143,10205.0360304409,860.040368569949
906 9,6,3.64,1150,11.67,2.62,19.98,11.52,12003.8,198,8584.69770403311,3066.16713456763
907 1,6.7,4.53,7292,0,0,14.61,5.7,2909.4,107,0,12226.74154986
907 10,8.7,4.67,4543,4.8,53.81,24.79,7.86,5735.2,122,0,9401.63875278543
907 11,6.4,5.03,9965,6.36,21.31,27.7,8.45,2910.2,72,0,7838.49583200249
907 12,7.1,4.53,9646,8.77,47.62,16.22,6.19,3161.1,110,188.788454587608,18622.6016184812
907 2,15.2,4.96,5214,0,0,24.79,8.14,5320.7,107,543.762024327414,6780.88971756955
907 3,43.2,6.18,13438,12.76,15.81,18.06,9.43,2847.7,58,0,1666.71038345073
907 4,6.8,4.51,6751,0,0,21.13,9.65,3799.3,72,0,3867.02151181602
907 5,43.2,4.51,14895,13.68,33.12,21.4,9.43,3774.9,81,878.982863203215,7477.78032856005
907 6,7.8,4.9,8256,21.82,234.44,21.82,10.91,5529,99,3517.94684365537,1534.73877470448
907 7,8.7,4.44,8923,20.75,70.75,24.79,9.57,6584.9,109,0,8070.26002094213
907 8,43.2,4.98,9761,8.73,129.12,21.4,9.16,4691.2,97,1044.55452599905,11543.1648646663
907 9,8,4.6,7488,7.15,59.19,21.4,7.57,4291.2,114,711.180622630236,18249.2609128247
908 1,5.1,4.48,199,19.29,1.56,23.58,13.51,10014.2,125,6789.01359260164,244.198629869368
908 10,7.8,5.03,11365,20.05,277.88,22.64,8.68,2991.7,75,278.968460198346,9004.05223687729
908 11,7.1,4.53,7033,20.09,335,23.39,9.05,7022.3,166,3658.13652424881,12545.9398077045
908 12,7.7,4.93,7620,8.51,34.5,24.39,10.25,4646.7,80,0,7378.43933612802
908 2,6.5,4.37,2422,11.26,106.75,24.75,14.05,13617.1,185,9490.67460222846,5496.3845520356
908 3,7.5,4.32,2436,15.85,27,23.65,12.61,10362.2,137,4751.12740049738,3252.6877423869
908 4,2.9,2.9,37,0,0,24.75,14.55,10509,138,6013.1563061768,0
908 5,7.8,4.45,3369,20.29,400,21.64,11.23,9053.5,119,5157.07072863908,2643.21274319207
908 6,6,3.96,1011,20.39,274.94,24.75,14.7,15708.4,174,11394.8701411464,2576.37878292589
908 7,7.5,4.93,6677,16.78,188.44,24.39,9.6,5013.6,84,0,4302.62989194977
908 8,7.8,4.36,7189,12.63,160,21.51,8.82,7103.6,147,11.6109055777524,13323.3947522079
908 9,7.8,5.2,3369,13.9,66.62,21.51,12.18,6726.2,117,2500.44344167138,4386.73597416214
909 1,11.1,4.3,5208,14.14,234.56,26.14,11.86,13143.3,250,6960.76064340177,15490.7887812694
909 10,7.2,4.74,8345,13.58,22.88,15.03,6.48,2812.2,116,0,20207.7556502697
909 11,8.4,5.04,9562,15.2,45.38,15.2,6.01,2152.1,103,0,10063.58018737
909 12,11.2,4.38,574,25.58,262,38.17,16.31,24799.6,335,26930.9224505193,1032.00124299877
909 2,6.9,4.58,7207,14.72,159.44,24.26,8.28,6092.4,128,1.04252880772401,17171.1271363465
909 3,8.5,4.29,1196,26.14,385,28.68,14.91,22142.2,323,15031.6526779815,6118.70726163366
909 4,11,4.9,7061,6.87,46.12,21.99,8.9,8061.6,175,4258.77173508258,18071.8093434831
909 5,11.2,4.32,871,27.88,323.94,38.17,15.89,19108.5,256,22219.6501439472,2266.23114469583
909 6,7.7,4.63,8580,9.11,39.38,14.56,5.87,3042.6,136,0,21293.6183488806
909 7,11.1,4.47,784,0,0,26.74,14.09,21343.3,296,18271.9424056987,5825.65338110605
909 8,9.4,4.95,7581,5.71,13.19,23.65,8.92,4950.4,119,1489.87237627426,10598.0595964678
909 9,7.1,5,6128,21.1,83.81,24.39,10.21,4504.6,82,0,6600.10434072944
910 1,7,4.84,2850,0,0,28.81,10.54,7396.5,109,5188.37921099941,11100.961635848
910 2,5.8,4.92,879,13.83,273.44,26.1,11.67,13907.3,198,8726.53820458459,5781.64087930555
910 5,1.6,1.6,15,16.18,165.06,25.69,13.62,22341.4,474,19184.9695634195,0
910 6,6.1,5.58,65,4.74,0.44,26.64,11.15,14693.6,234,16400.1318853953,826.546763764811
910 7,7.1,5.03,1881,14.62,206.12,26.64,8.89,9056.1,126,5730.73912674628,8456.94706321652
910 9,6.9,4.18,2651,20.07,4,31.12,12.7,14403.6,204,13313.8419926529,5474.70917309043
911 1,7.9,5.61,8195,12.46,33.19,16.71,9.21,3331.1,62,0,8002.4152593003
911 10,7.4,5.58,5574,13.16,176.56,17.37,7.59,2083.1,53,0,5440.34465872649
911 11,8.2,4.57,9433,14.08,69.06,15.14,6.69,3298.6,96,0,17933.2386379118
911 12,6.5,4.42,5519,10.26,40.44,21.33,7.44,3886.8,118,2646.39448688022,19129.6270729675
911 2,7.5,4.95,6157,0,0,18.49,7.98,4234.5,102,0,10420.598282585
911 3,10.4,5.7,7318,15.93,24.25,22.58,8.96,2589.8,63,0,2145.23941204037
911 4,7.3,5.09,3578,0,0,22.58,9.24,2408.1,50,0,2433.51787578707
911 5,10.4,5.32,8656,0,0,22.58,7.08,2004.6,60,0,6029.82212454855
911 6,8.2,4.09,7344,0,0,15.14,7.02,4386.5,113,0,22684.1554814848
911 7,8.7,4.68,6977,8.08,199.12,21.33,6.82,3052.3,96,0,22260.0618229916
911 8,8.2,3.93,8219,14.26,153.06,15.14,7.24,4616.5,122,0,20584.7128318293
911 9,11.8,4.98,7536,12.9,58.75,18.02,6.14,1775.7,75,0,15148.7859887528
912 1,7.2,4.02,5810,0,0,16.88,6.68,9462.8,193,8267.53657739959,0
912 10,10.8,4.27,5372,0,0,24.79,6.92,3605.9,88,1695.92757523824,0
912 11,10.8,4.64,9345,5.09,59.69,26.02,6.77,7330.8,191,7474.42477650626,0
912 12,7.6,5.04,12624,0,0,14.33,6.96,3215,77,0,1375.38748667804
912 2,6.8,5.05,7867,0,0,15.6,6.43,3458,86,0,2020.84348615374
912 3,7.9,5.62,9513,12.69,139.94,16.71,9.35,3222.7,57,0,8482.58369708409
912 4,11.8,5.25,8245,8.720000000000002,48.06,22.58,7.15,2480.9,84,0,9844.7086245583
912 5,7,4.81,11737,5.79,12.06,15.6,6.6,3584.8,85,0,1347.57186798596
912 6,10.8,4.69,7791,0,0,26.02,6.72,5806,138,2804.38691046878,0
912 7,11.8,4.85,5943,18.02,242.19,18.02,6.9,2667.5,84,0,18429.4332514579
912 8,7.6,2.67,5673,16.88,361,16.88,6.81,4786.6,96,1389.53716517217,223.737440794212
912 9,6.7,5,1991,0,0,15.6,6.9,4833.3,101,3283.55413680238,599.886890593989
913 1,8.6,5.65,7691,13.35,175.31,18.71,10.55,8383.3,109,0,2728.61976632887
913 10,7,4.24,6151,6.01,20.94,46.33,9.64,7476.2,110,5675.90872619282,10742.7543479629
913 11,7.9,5.08,9559,16.64,225.69,16.64,9.66,5749.9,77,0,4535.93739128972
913 12,7.7,4.91,10952,7.32,60.38,16.46,5.83,1961.3,95,0,17714.3073580216
913 2,11.2,4.62,4131,13.57,57.69,29.91,7.07,2557.3,71,0,12948.4195956254
913 3,6.5,3.92,3077,4.78,33.56,16.29,6.86,3701.3,100,489.295074166694,9014.23778797337
913 4,10.8,4.73,4893,7.74,111.19,46.33,7.65,14362.8,258,15418.4094851051,1670.68214963254
913 5,7.2,4.62,7556,11.54,43.94,26.02,7.44,5111.7,111,2815.16373168415,10879.6860521366
913 6,11.2,4.25,5557,16.26,161.75,16.26,5.9,2944.3,98,0,18344.5433711045
913 7,6.2,2.92,1555,0,0,46.33,8.16,10170.4,174,5475.66579425847,1126.87508044118
913 8,7,4.83,3988,0,0,29.91,5.82,2641.8,94,0,11251.6952393556
913 9,7.6,4.73,7080,4.190000000000002,32.69,12.82,4.11,1302.8,96,0,16055.0297042472
914 1,7.8,5.28,8138,0,0,16.64,9.11,6857.2,96,0,1350.764473928
914 10,8.1,4.69,8978,14.34,224.56,17.93,9.41,6036,101,273.229237857275,3058.87410967762
914 11,14.7,4.74,8495,7.63,27.31,16.63,6.35,4679.8,117,1083.5487845582,12767.8171388706
914 12,9.9,5.05,7977,2.16,16.31,21.69,8.27,6616.7,132,2261.36088822435,13425.9844750722
914 2,7.2,4.88,7389,0,0,16.91,6.55,2274.6,77,0,8589.18193905146
914 3,9.3,5.07,7769,0,0,19.59,13.61,9348,131,8112.15091317915,209.796691463547
914 4,8.1,5.14,8297,16.74,269.81,21.69,9.19,7439.8,127,2164.31075602572,9894.53758607581
914 5,9.9,5.18,5972,0,0,21.69,13.09,9968.2,140,8675.84039987208,6589.48478989113
914 6,9,4.52,9817,5.87,13.94,16.63,8.26,6421.9,120,0,0
914 7,8.1,6.19,15151,3.26,72.5,12.52,6.43,188.3,9,38.6014042590978,0
914 8,8.1,6.41,8065,0,0,18.56,10.94,3432,65,2066.36668505817,0
914 9,7.2,4.79,7928,0,0,17.36,8.23,4203.9,90,0,8739.79164703536
915 1,9.3,4.34,10570,15.58,382.81,19.59,10.58,4485.5,81,1603.14869113563,709.897530923685
915 10,7.5,5.53,9458,13.64,192.44,19.95,9.66,7992.8,124,2163.85996916227,10199.2887501744
915 11,9.8,4.87,6275,18.52,388,23.49,12.16,10711.7,162,5871.01775981413,5223.48427310518
915 12,13.9,4.62,9625,10.08,159.31,20.94,8.36,5352.6,122,0,15170.8538219206
915 2,45.9,5.72,3135,18.77,142.31,25.06,11.59,10312.3,160,2579.28544688007,6055.1942381542
915 3,14.7,4.7,7035,9.63,290.25,17.06,6.6,5953.2,157,1535.25071778074,9231.41338399842
915 4,7.5,4.57,10790,0,0,17.32,6.84,2954.4,85,0,8440.94432293566
915 5,7.7,5.48,5772,17.35,95.19,19.95,11.82,8969.5,113,2622.56938093752,4119.94057526973
915 6,9.3,4.7,11526,14.22,89.5,17.15,8.39,3946.2,78,2527.15768999956,9488.72810940147
915 7,8.5,4.49,3072,6.92,3.56,25.06,10.74,8755.1,127,632.132721100566,7444.73856209748
915 8,14.7,5.08,6227,0,0,21.66,9.56,6752.9,123,3333.68713743659,9684.51657872565
915 9,13.9,4.24,8276,13.66,118.06,21.94,10.26,7944.5,155,0,13349.7235489081
916 1,9.2,4.64,6033,0,0,17.14,7.19,2394,71,0,1172.44718671174
916 10,7.9,5.32,10929,14.27,51.31,15.28,8.43,3014.3,61,0,7901.39178213155
916 11,7.6,5.26,10165,9.39,227.62,19.35,9.15,4178.9,88,0,4845.66304258053
916 12,9.2,5.83,9360,19.35,262.19,19.35,9.03,4934.1,99,0,5507.66506075299
916 2,8.7,5.12,7380,13.18,170.38,19.66,8.86,9247.1,179,13.0031001948519,11883.6509818052
916 3,10.2,6.06,14656,0,0,10.02,4.3,152.6,24,0,1467.27390171291
916 4,9.2,5.56,10246,10.29,0.31,19.35,10.13,6255.2,111,0,6464.45812251494
916 5,9.7,5.01,14089,0,0,19.35,8.65,2535,49,0,712.034332203883
916 6,9.2,5.79,7481,17.45,239.5,21.94,11.02,8724.1,145,0,7649.9699098573
916 7,9.2,5.59,11195,0,0,21.09,10.74,4575.9,88,0,5515.12659195146
916 8,7.8,5.16,9444,15.28,218,18.63,7.38,3891.1,112,0,12018.6216102815
916 9,8.7,5.03,5175,14.03,153.5,26.81,12.62,14062.1,221,5736.14743632769,8113.45416042113
917 1,8.8,6.3,6105,16.49,137.62,29.46,13.36,12438.4,164,3925.3393528926,4191.50233082312
917 10,12.5,5.16,5404,7.56,73.62,21.11,11.76,6966.5,99,681.009895505616,11982.4840339357
917 11,8.7,5.08,4099,23.34,392.38,27.71,14.82,19608.2,257,10449.2059456492,3583.06303179014
917 12,8.7,5.3,6496,10.26,26.25,23.49,10.99,12588.8,210,2038.33186269179,8479.55862092635
917 2,7.1,5.16,4978,19.68,123.44,20.36,8.95,4067.7,82,0,16679.924475145
917 3,8.3,5.74,6771,0,0,26.05,9.5,3421.2,63,3038.05211499427,5317.76842926126
917 4,8.3,5.05,5408,10.72,32.44,17.13,6.53,1970.1,60,0,16521.6197459041
917 5,12.5,5.72,4221,21.11,382.75,27.67,15.36,16279.8,202,8353.33636055554,5996.57209906612
917 6,6.9,4.81,2278,20.11,346.75,27.71,13.6,17937.4,243,6150.1743116002,3808.90183508598
917 7,10.1,4.99,3242,22.93,323.31,27.71,15.96,21059.8,256,14364.0657516709,1184.33853047606
917 8,7.4,5.16,3392,0,0,29.46,12.24,12530.1,148,2024.89801794945,4304.95665723601
917 9,8.6,6.06,5557,10.07,107.38,26.65,11.84,9507.4,122,1142.92755349586,3025.91041677599
918 1,6.4,4.67,6457,5.74,76.81,13.83,5.56,2604.1,117,0,22202.5561753255
918 10,7.5,4.27,6767,11.07,79.94,17.99,6.62,3997.2,110,0,16133.8272275737
918 11,7.5,4.17,4886,0,0,17.13,5.54,4244.8,137,0,11744.1048876715
918 12,6.9,4.66,2434,18.28,303.12,19.26,7.19,3115.7,80,0,9818.43077353377
918 2,16.3,4.8,2339,13.81,2.25,15.86,7.58,2667.5,81,685.214259501314,7964.33820612214
918 3,6.5,4.46,6072,9.46,15.44,17.72,8.42,3149.6,90,507.396703670136,22936.4223611153
918 4,9.2,5.52,7651,6.06,12.81,11.2,4.35,993.1,59,0,14815.3776999993
918 5,8,5.11,6039,0,0,24.03,6.99,1773.9,60,0,20117.0753904943
918 6,7,4.75,6194,7.98,76.81,14.92,7.54,3213.7,100,0,22621.394528308
918 7,7.3,5,3025,0,0,18.41,6.31,3330.2,95,1448.2254996961,8359.12505935864
918 8,9.2,5.34,7028,2.98,9.12,11.68,4.97,1794.7,75,0,14547.85524606
918 9,8.8,4.06,4464,11.78,175.62,20.51,6.17,6633.8,181,1932.55631393092,11142.9446531291
919 1,7.9,4.24,4794,20.52,206.44,20.52,6.87,5070.6,128,0,11135.9142465626
919 10,8.2,4.82,8204,0,0,14.21,4.94,1930.4,73,0,10487.5522225442
919 11,8.6,4.96,5481,0,0,18.65,5.57,2141.5,63,392.358070958639,1691.49033346945
919 12,16.3,4.98,3505,0,0,21.06,7.86,2528.4,82,676.504098690348,5845.81550529287
919 2,6.6,4.68,2064,21.88,0.75,23.87,8.14,4819.6,105,982.225824461435,3.35927289068059
919 3,7.9,4.57,2128,0,0,21.51,7.83,7506.6,131,0,4411.39727726738
919 4,8.2,5.06,2868,4.96,2.38,6.48,4.15,1505.6,53,1225.72549350167,5517.63946401952
919 5,6.2,4.07,965,8.640000000000002,171.31,20.52,6.72,8886.5,177,1429.99264960893,2749.65743341961
919 6,5.4,4.95,258,10.93,220.81,22.39,6.1,5644.1,124,3074.85271123883,495.23822663282
919 7,8.2,4.98,6911,0,0,6.22,3.61,350.5,23,49.0752171986096,10317.7738572503
919 8,4,3.33,384,0,0,14,5.76,3338.5,90,1936.58472979945,0
919 9,6.4,4.94,1253,0,0,19.68,6.45,3717,74,2874.96577094708,4149.9257116732
920 10,6.9,4.69,3638,17,151.5,20.67,9.55,10176.3,209,2519.6209755649,12357.110156296
920 11,7.7,4.28,7733,12.19,73.81,17.95,7.19,3303.3,86,0,9978.21321111221
920 12,7.6,3.77,6537,8.460000000000004,42.69,17.76,5.79,2564.7,107,0,16263.4047680038
920 2,8.4,4.66,9312,0,0,18.32,7.76,3252.9,62,0,7096.75599535608
920 3,5,3.25,711,17.1,65.19,20.85,12.88,10806.3,185,6548.56230601844,2791.82120007949
920 4,5,3.38,2896,19.49,373.75,20.81,12.03,11213.9,186,8616.8869109826,7737.80481425267
920 5,7.1,4.52,5864,4.49,36.88,20.52,6.36,4665.4,152,0,15650.7707095367
920 6,7,3.76,2903,0,0,20.67,10.86,10358.9,193,5012.27045913826,7599.15182738963
920 7,7.5,4.33,5408,4.64,27.25,18.32,6.6,4653.2,117,0,8405.63485518553
920 8,5.9,3.53,2651,0,0,19.96,10,5919.7,149,3850.65437309365,5473.95347405187
920 9,7.5,3.4,963,14.8,22.75,20.85,7.52,6136.8,151,3477.15834291825,2395.54853122561
921 10,6.7,5.02,770,17.57,80.5,20.78,12.46,8543.1,137,0,2416.8660633343
921 2,6.3,5.33,211,0,0,20.44,7.45,3507.7,136,950.237225416204,420.644320326886
921 4,9.1,7.21,885,0,0,25.9,8.91,7324.6,178,1286.4555776123,321.060930740445
922 1,24.3,3.99,6362,7.4,119.31,17.47,8.35,7199.8,165,1285.28918124551,15413.7952729994
922 10,8.4,4.64,3857,7.63,131.31,21.09,6.22,3468,119,182.781652434263,9808.62141118587
922 11,8.4,4.35,8019,8.24,42.12,16.02,6.49,3942.1,114,0,20444.5317033084
922 12,22,4.56,6096,12.55,294.75,17.47,8.19,8686.8,220,2124.16871147987,11110.5117847454
922 2,7.4,4.27,8227,10.32,39.94,19.05,6.45,2943.7,104,0,21888.1905398043
922 3,8.7,4.93,2631,0,0,25.9,9.52,8525.9,162,1774.0101432518,6932.28162809825
922 4,22,5.08,9923,15.55,271.94,25.41,7.75,7246.6,201,1234.5076591766,12451.8275873031
922 5,7.9,5.5,2173,10.05,248.38,17.14,7.8,5435.4,137,2114.2758505122,6474.37886925539
922 6,6.6,6.3,5,8.15,38.81,20.47,8.9,8271.7,161,5052.66355096485,206.461565272883
922 7,6.6,4.71,3239,11.05,132.06,15.58,8.01,5936.5,131,1833.78912803065,12704.9386386711
922 8,8.4,5.25,3089,0,0,16.92,7.74,4380.1,95,65.0840382500319,5515.5935524776
922 9,7.2,4.19,7380,12.43,162.62,18.63,6.38,4565.7,162,0,23428.1803107431
923 1,6.8,3.97,8132,5.54,60,23.22,6.53,4080.4,145,0,23156.2457461091
923 10,7.3,3.55,9077,7.49,105.25,15.84,5.42,3494,137,0,23499.4473745801
923 11,7.8,3.91,7257,10.49,20.25,16.1,7,3949.2,94,0,15051.661632605
923 12,5.9,3.31,5753,0,0,16.65,7.37,5738.4,111,0,7266.11703835017
923 2,6.8,3.77,8584,23.18,205.19,23.18,5.64,4188.2,144,0,22797.8813272364
923 3,8.7,3.73,9039,15.48,250.5,15.6,6.13,4001.6,121,0,23262.9310000021
923 4,6.6,3.88,8928,13.02,267.56,23.22,7.28,5104.7,163,0,19758.651926594
923 5,6.8,3.72,8171,11.75,104.69,23.18,6.69,5158.9,166,0,23339.7179272376
923 6,6.8,4.35,6219,16.78,144.5,18.63,7.51,6979.8,154,0,20979.8199561297
923 7,8.7,4,8819,20.05,89.88,20.05,6.94,5617.7,172,0,19693.5793743996
923 8,5.8,3.66,6091,10.95,168.31,16.65,6.8,4863.2,117,0,11533.7061216485
923 9,6.8,3.87,8392,13.77,178.12,17.64,6.28,4266.3,147,0,23259.4009393906
924 1,5.9,3.77,8196,9.6,131.81,17.21,6.01,4293.4,137,0,20733.359017463
924 10,6.4,3.99,9255,25.92,100.31,25.92,8.1,9040,199,435.887887899793,14397.6751507501
924 11,10.3,4.57,9134,15.63,111.31,20.01,6.95,4744.5,137,0,17174.2217864658
924 12,9.9,4.21,8795,18.26,327.56,18.26,6.92,5997.1,165,0,19402.1578207538
924 2,15.7,4.56,7031,24.36,274.12,25.59,7.22,7416.8,185,906.891308151811,17130.1576531977
924 3,6.9,4.09,8709,9.75,169.06,16.88,5.85,4267.8,177,0,23681.563222988
924 4,10.5,5.79,7396,18.1,218.06,22.71,9.93,12903.9,241,0,25806.9320462964
924 5,8.2,4.33,6129,16.33,241.06,28.67,8.69,9376.1,198,845.576021445177,12252.7545444559
924 6,8.4,5.36,6191,18.16,218.06,28.67,8.33,6419.6,178,2224.56191815773,15999.5000402145
924 7,8.4,5.06,2873,0,0,29.36,9.02,7665,171,3089.7084837618,4920.93820289638
924 8,11.6,5.5,7090,21.47,167.25,21.67,8.68,9464.7,224,0,21442.7975676655
924 9,6.7,3.92,9194,14.7,208.69,17.21,5.75,5238.2,183,0,24195.8897504769
925 1,10.7,3.83,10490,15.53,71,20.83,8.23,8087.8,173,721.500207499979,13208.2597924097
925 10,10.6,4.38,5578,9.23,184.06,20.97,7.73,11200.9,253,5420.49343813296,19115.1671050175
925 11,9.2,4.67,7603,19.99,132.94,19.99,7.39,6252.5,204,0,22769.4862268865
925 12,15.7,4.51,8208,16.58,80.62,24.36,6.38,6358.6,190,0,21776.1720132636
925 2,10.7,4.69,7674,16.19,212.69,23.14,10.83,8040.4,128,182.382869908441,9975.06956121845
925 3,10.9,4.22,5066,13.51,12.75,23.44,10.58,6778,110,0,289.029452488525
925 4,8,3.84,6328,10.04,55.5,23.82,6.63,6837.1,187,257.923521874764,14693.8198548111
925 5,13,3.67,5548,6.88,0,23.44,9.74,7400.3,105,636.380688404053,2412.20645832812
925 6,11,5.38,7219,15.57,220.12,21.67,7.62,7075.6,220,0,20930.834143502
925 7,10.8,4.35,8949,13.76,192,19.08,7.58,6177.5,131,0,14970.9443129125
925 8,7.2,4.02,3555,0,0,23.44,8.97,7662.8,120,0,5487.1570255404
925 9,13,4.47,4494,14.46,162.06,21.54,8.18,7752.1,138,0,7881.76033947146
926 1,9.6,4.08,6328,15.14,64.5,18.66,7.93,6497.4,132,4016.07393422083,6345.93003757916
926 10,15,4.14,8818,19.56,275.56,19.85,8.22,7524.9,173,358.208361739642,20000.8306857997
926 11,13.9,4.8,6732,21.92,395.56,23.14,10.15,6994.4,118,0,7485.20526694883
926 12,13.9,4.58,6636,17.18,167.06,29.77,12.8,9163.8,150,0,2275.38033344372
926 2,10.9,4.82,5935,13.23,241.44,29.77,9.83,9452.2,149,866.885731639108,6423.36235715781
926 3,9.6,5.3,6735,14.77,112.81,19.4,7.09,7813,181,2216.25347060617,16468.3464934065
926 4,9.2,4.91,5982,11.24,159.62,18.66,7.72,10690.7,230,6291.70643725735,16793.9451470705
926 5,9.9,5.72,9021,13.69,116.06,21.41,7.61,2616.6,81,29.5580706256442,8999.80319143045
926 6,9.3,5.78,5805,20.09,285.81,28.89,8.84,6237.7,148,0,5437.68735679473
926 7,9.9,4.88,2711,18.09,262.44,20.19,8.06,8111.3,156,2166.59534352948,4017.11203437941
926 8,9.1,4.36,1548,0,0,28.52,8.73,8911,169,1868.93907972705,1111.40813329654
926 9,7.7,5.4,8714,0,0,24.67,8.04,5598.6,115,1879.75580449999,11968.4819025199
927 1,13.8,3.79,11653,2.25,2.44,15.98,7.05,3673,132,1268.76313409791,0
927 10,7.7,3.45,11733,0,0,16.54,6.73,1151.6,43,0,0
927 11,6.1,3.3,4381,16.68,119.12,22.52,7.71,5204.6,110,0,10895.2404064413
927 12,8.9,3.75,5325,0,0,17.17,7.83,7234.1,167,6870.80569395452,0
927 2,16.8,5.74,7537,9.2,190.25,21.41,9.85,8132.1,128,1057.93937339557,8676.62355539836
927 3,13.8,3.74,6320,6.2,44.38,14.96,6.16,2203.5,100,490.083146149758,0
927 4,7.7,3.08,7034,11.01,63.25,25.24,9.69,6066.1,117,4660.77477351401,0
927 5,8.2,3.94,6140,17.52,174.19,23.23,8.61,8381.4,156,3429.10939252843,7037.7243356867
927 6,6.3,3.14,5165,9.23,0.88,16.54,7.91,4681.7,104,738.608808817924,0
927 7,26.7,7.27,4417,14.57,261.31,19.66,10.01,11300.5,194,7429.83201307641,25.4821880753443
927 8,15,5.04,6714,16.01,90.19,21.41,9.05,5413.7,135,1159.55482722232,5559.03955463864
927 9,3.9,2.48,260,0,0,25.24,9.98,7886.5,151,3361.91592355527,1567.86043655415
935 1,9.1,4.2,8627,15.58,326.75,18.59,7.23,5730.3,163,0,19528.1080652835
935 10,7,4.44,7181,14.54,70.44,16.96,7.11,4788.7,143,264.788276924955,17537.0833192519
935 11,6.8,4.01,7504,12.77,161.38,17.95,6.2,3808.2,133,0,17885.7710970438
935 12,6.3,3.79,8872,6.53,29.5,13.25,5.48,3570.1,124,0,19575.8521569438
935 2,6.3,4.13,7699,4,54.81,17.91,5.56,2925.1,112,0,18809.0267767839
935 3,7,4.24,7310,15.93,97.12,15.93,7.39,5094.2,134,1290.66987546225,17792.4200446429
935 4,6.5,3.96,5566,4.88,25.62,15.87,5.74,2798,96,0,9742.11101599829
935 5,6.3,3.73,7434,10.23,183.38,17.95,7.33,3644.1,119,0,15648.5095602699
935 6,6.5,3.94,7645,4.74,60.94,17.91,5.43,2779.9,103,0,15911.7702861114
935 7,9.1,3.74,8265,17.32,74.38,18.59,7.55,5125.8,144,0,24903.5547833683
935 8,7.6,4.56,7107,16.85,34.12,20.2,7.27,5149.5,138,0,13107.6675561735
935 9,7.6,3.62,9275,20.22,82.5,20.22,6.4,4130.1,134,0,17074.4530161915
936 1,6.3,4.37,4932,0,0,20.07,8,5473,162,0,9493.81167295794
936 10,7,5.06,3440,21.55,340.88,21.91,9.98,9454.7,196,0,18262.5061530141
936 11,8.2,5.56,3996,19.16,227.88,21.61,10.92,16814.1,274,16470.4542619821,11798.1635639084
936 12,7,4.77,3530,16.45,187.81,21.55,9.92,7433.9,144,0,10433.4703306902
936 2,8.8,4.61,5952,8.6,161.75,21.2,8.14,6640.9,166,8.68224854720756,20365.2900760992
936 3,7.1,4.81,5577,8.23,195.69,21.91,8.06,6303.6,176,1043.15953933611,25115.0811009361
936 4,7,4.7,2561,19.66,73.06,21.55,9.46,8720.8,185,0,10998.5087474808
936 5,7.1,3.94,7135,9.35,35.94,17.96,6.29,3511.2,129,0,20589.6644658339
936 6,6.3,3.74,8471,11.02,96.44,24.98,7.72,6100.3,163,0,18633.3729133195
936 7,7.1,4.13,6732,8.69,36.75,20.07,6.73,4833.1,166,0,15053.6092833504
936 8,6.8,4.43,10187,6.9,87.25,14.04,6.79,2605.6,94,0,15461.1014088926
936 9,8.8,5,6079,10.62,63,21.91,9.05,7235.3,190,1386.09722630819,25343.1559090299
937 1,7.3,4,3393,16.1,292.25,22.56,10.4,21121.5,310,21473.9882264251,3262.94839880571
937 10,6.7,5.02,5370,11.65,207.69,18.79,9.42,16291.5,245,19945.539416854,6893.05839022321
937 11,4,2.6,665,20.79,391.31,22.51,14.22,25857.7,408,26889.2867105696,1281.86186657708
937 12,7.1,4.85,3024,12.16,333.56,20.64,9.86,15078.2,272,18421.8188256919,5932.21303878732
937 2,10,5.39,10096,16.06,273.75,17.38,7.99,2915.5,61,1674.30730259752,6015.53971163936
